relative_path,class_name,source,bytes,sha256_file,sha256_pixels,phash64,width,height,format,mode,decode_ok,quality_flags,error
train/ADCB1.jpg,raspberry_pi_sbc,train,2056947,e83618fba1c855bfc3b953a79dee37424ec15d1755ce2d8054485dbaef18384a,94b89585065ab681b727c92d1b0b6e6248f0904d6e4dff85346b629b0fcfc771,bd49d235c1368e96,2091,2636,JPEG,RGB,True,,
train/ADCB2.jpg,raspberry_pi_sbc,train,1933759,40f1501e900291c2f2112c3c1e5f081ac5f70ff4789854e63bbee2a2b1955927,8a896eafc69a0f1d1292215df6d2f57936db492cc0cb220442d3a4225dbd6ac0,bd49d235c1368e96,2073,2634,JPEG,RGB,True,,
train/ADCB3.jpg,raspberry_pi_sbc,train,2011170,26b42dc911c8c229f8ce151210417e17352f701e3414328187d3f0cc8cb0b619,2aa9cd35950a8d19e7266b3c3af2d27a84a0f678d816c252721957b2d0ea411d,bd49d235c1368e96,2050,2627,JPEG,RGB,True,,
train/ADCB4.jpg,raspberry_pi_sbc,train,1974421,bdd5d8ca990bf9caf86b71e263241703076a12eb324d2f00a7c6e56fa243f37a,8930f7b70db3b935f193b0697556e34b2194e95d13ae7a31888c2be93a319201,bdc8d235c1368e96,2029,2620,JPEG,RGB,True,,
train/ADCC1.jpg,raspberry_pi_sbc,train,2297196,86b08d779b866a70a87523c3a4cd36828ace94f7b6b9f88f187aa068ad4ad0eb,f4badea8a5196654d04cc391c9e36dad0cb4e2b35a3692c56afab8b2c0797422,e9c3939dd03c8c9c,2138,2702,JPEG,RGB,True,,
train/ADCC2.jpg,raspberry_pi_sbc,train,2284126,9d0480e8de45d8fcdcb4b61fba76a498c95a4c0a46af0cdf93254b9dfa69bd21,50ae48773d0b6c21fc09d1dd9f7ac3ccdf58edb92c7bc3371fa151c31fd4fb29,e9c3939dc03ccc9c,2098,2691,JPEG,RGB,True,,
train/ADCC3.jpg,raspberry_pi_sbc,train,2294503,96fb005312e59529d323184e368eadfa026b3d5b722aa670bfa7cc5eac054f67,bf9a6a256d376f90547e1e196852a4d130c278a2f9e5c7242d6c43e267512430,e9c3979dc03c8c9c,2122,2697,JPEG,RGB,True,,
train/ADCC4.jpg,raspberry_pi_sbc,train,2149450,4c2d516556e3971aa44308fa6e77b667b72f1171cc0a175c719aa76ddd9ce771,e38a9f593844b4dac20db87b53160aa34b142067eddb3e2e0b185cc1cf94a2ee,e9c3979dc03c8c9c,2106,2694,JPEG,RGB,True,,
train/ADCD1.jpg,raspberry_pi_sbc,train,1947974,49f18a15c1c62080611e3427fd08c765ba044e510530b777d411bd6a6289d34e,976001e3e387e2afc85b3f11df2e5bf7d641641786c3861eac8477fa56c73134,e9c3979dd03cc834,2143,2673,JPEG,RGB,True,,
train/ADCD2.jpg,raspberry_pi_sbc,train,2068963,15e3cb8a9052484765ecde81126b1056644c696c7c256c6f0a875d548bc2cbc7,ef0410495c1d36ea0cf9d24da851f525911d133fb0ed744c01d61e36f2b0303b,e9c3979dd03cc834,2131,2666,JPEG,RGB,True,,
train/ADCD3.jpg,raspberry_pi_sbc,train,2085428,c30e2cb181c0567c52116b7963a83b39b4f9f8277f406bc0da5e6afaa4a07f05,67d1c56d35f0fd30153da9966fe91adc141f122019f9d962b0e3c3a1f83d754b,e9c3979dd03cc834,2110,2660,JPEG,RGB,True,,
train/ADCD4.jpg,raspberry_pi_sbc,train,1817946,a457545996d508a75873c5cb9bf87dba807f2ddd2e4eccb0b7e127929a7ffe13,3f7afa4ac1555c0fa4fefe1f342e9dff1fb941d4b48f0712351a32705b86b8bf,e9c3979dd03cc834,2105,2659,JPEG,RGB,True,,
train/ADCE1.jpg,raspberry_pi_sbc,train,1521299,356e6e1524f40c8c67ba36286e99701ca454176c9047d54397a708afddfaf253,b51febdda8d665ac5352d50d9e31106e9188836740752413f20ac8ccb4d64c2d,e9c3971dd03c9c64,2068,2394,JPEG,RGB,True,,
train/ADCE2.jpg,raspberry_pi_sbc,train,1513872,4d3876371867595ec9eae83ac2163777a6975fe4b20739cbbf667e27400e7e24,715855f66b3134d8e0fcdc1393a45d4db2cf65891c3f7ddab53d6babb6efc886,e9c3971dd03c9c64,2068,2394,JPEG,RGB,True,,
train/ADCE3.jpg,raspberry_pi_sbc,train,1447257,585d3aed8b0fb142dee22c2d6bc9e082bbc2903647c3050be0f75d780ab9f821,ae20532b7ab9e6e2724d0a3e6ebf2b1f3cff3d402e56f992e5cbe0eb87fd082c,e9c3971dd03c9c64,2056,2392,JPEG,RGB,True,,
train/ADCE4.jpg,raspberry_pi_sbc,train,1464029,4c65b44d251d9c1ce71c88d4f66fd1a30842513da03cb1ea33d37120f8a9131b,6778b9fba8e2505bb3dc35f2e7441750558d4c422b81398dafbaec88c59c7a86,e9c3971dd03c9c64,2057,2388,JPEG,RGB,True,,
train/ADDA1.jpg,raspberry_pi_sbc,train,1895890,e802aefd07a27fcfc6fe24b264a8084a9912b8ce968e88552b812e6fb0c774bb,95c8960268eab7e0bcada5a96dbbd6365bb0898829eb4434b4466d6ad640c3c8,bce1923dc91ec81e,2227,2454,JPEG,RGB,True,,
train/ADDA2.jpg,raspberry_pi_sbc,train,1874158,70437fe95a42a03518a6e46b30a26ac065a680e05491ab29130be74a102f1539,1c26eaa130913d9a7ff9cc1ceb203d623b63da936b37e7b4d853f207a1a5eb01,bcc1923dc91ec91e,2191,2448,JPEG,RGB,True,,
train/ADDA3.jpg,raspberry_pi_sbc,train,1852887,f916e54b93cad17a3bb91215be39c0ee66a626d46562fe4b02a2f388119ed2ba,b583120b0f0ffb3209b40c21908fb102b06b2c9a6edafc1a5daba71b8a09a119,bce09235c91ecb1e,2183,2446,JPEG,RGB,True,,
train/ADDA4.jpg,raspberry_pi_sbc,train,1857987,2810e21fc6cab54dc2da68d76581e0c4dc48f5177a23cf99ceac1ec6265cd8e5,ae90aaab35381d5e6dda205fdf5f77fc388b08fb683fca7201c64c6af4300ea9,bcc09235c91ecb3e,2171,2447,JPEG,RGB,True,,
train/ADDB1.jpg,raspberry_pi_sbc,train,2694300,8d97b9dae6634d396d5b3e9fc222db481750586610b488387db4864adfb07b3b,8038282e7f524b2ef3790fb8085e7b61c4b5e15d39a902ec234923185787fbb1,bdc1963dc91aca1a,2385,2940,JPEG,RGB,True,,
train/ADDB2.jpg,raspberry_pi_sbc,train,2598153,1c93f514365dd5ced24fe2cd39ca5d5a2f0cc8532370dbd28edf166ef0316d8f,2f62325142119ec38a65845caacaaf8dd1bbd6194304dc0b62a2a8b0bde158be,bdc1963dc91aca1a,2360,2936,JPEG,RGB,True,,
train/ADDB3.jpg,raspberry_pi_sbc,train,2594209,10591d62b6acd5125fad44827aad8411cb8f9002a070081f01b40e5e2e11687b,ef03f96ce5b72e1e0b7063cd7afffb399e32bc87a38b7ab9fa12e85c53ccb383,bdc1963dc91aca1a,2363,2931,JPEG,RGB,True,,
train/ADDB4.jpg,raspberry_pi_sbc,train,2573598,d24fa6707ca38d554730c278b27938b674e10518a629cad3adbc0214f57ddc2c,5da5b2407a28d45654d45bfe609f3b91c9f2ec8a0c02849cfa8931235b4e12ba,bdc1963dc91aca1a,2373,2934,JPEG,RGB,True,,
train/ADDC1.jpg,raspberry_pi_sbc,train,1998491,275946a6224bd035321dcbfcc6cec1be455f8abc161419c8c06172180bff87d0,abf40e99e3f32261c26f8dc74e466ec4795113045cd290c8bcc74718dd9f5940,b9d2959dc21aca2e,1950,2529,JPEG,RGB,True,,
train/ADDC2.jpg,raspberry_pi_sbc,train,1830992,eb78e1ba1416b8f1cfcc2016b15120c69582e7afb6b81b97336ebaf29db19c3d,f4f1d484023832a48edc72c807e746c2b5017bc04e8a94168e9aaa500b0173a6,b8d0959dc21eca6e,1933,2526,JPEG,RGB,True,,
train/ADDC3.jpg,raspberry_pi_sbc,train,1919470,7c1fcb37fd571b4f33838c87920594369a8947d6e86809c4c59163bac5375639,12053e8bb72a628390ccba7c7f04032f48832501b3062587a04b60f2fa129af8,b8d0959dc21eca6e,1920,2518,JPEG,RGB,True,,
train/ADDC4.jpg,raspberry_pi_sbc,train,2053307,f11bdb8f594e50cb9438508d398cb539c3f026cbee34cc1f2e6803a2d9193587,8cb44daa094a11b52e543cf1f3025b01f381603e9b7cf26497ca7c45d7cebaf1,b8d2959dc21aca6e,1937,2525,JPEG,RGB,True,,
train/ADDD1.jpg,raspberry_pi_sbc,train,1679205,54fed7583620081564090e32f85077f47a4534d8c71a53388fce5b7aa91519c9,b706b72410cc3df5ca18e312b5de4890fc8f98abb43cc91520cb97e5cde1251a,e9d2951fc21aca6c,1836,2551,JPEG,RGB,True,,
train/ADDD2.jpg,raspberry_pi_sbc,train,1630002,336b6ad47fecf68a1e75cc5dcb67a681108a046f4a09000d26f13a03d34501cd,44dcde8f91b0933465fdfb219c815514a2e894b2a32e1803e1971984d9cc6deb,f9d0951fc21aca6c,1819,2547,JPEG,RGB,True,,
train/ADDD3.jpg,raspberry_pi_sbc,train,1632678,f049504cf87ec153f06ae5b121ee2bf1f2bb72fb6cd2ee88568339a01b01db84,e43e2e134b61dc3ee8ecb0643194fa19963849e70db3ef089edbbc811cf99ff6,f9d0951fc20eca6c,1806,2541,JPEG,RGB,True,,
train/ADDD4.jpg,raspberry_pi_sbc,train,1571280,0c2888e3446d2b68bbf43cc187e937386829a0ce7f9b0fe47803e94bbcefd163,c4aecea23b8f9745c29f327cb4c18c0c3bcd8b86d098525a3491ea2917912fbb,f9d0951fc20eca6c,1811,2544,JPEG,RGB,True,,
train/ADDE1.jpg,raspberry_pi_sbc,train,1255744,6a4665081eedb0dcfb353fa9518cfb25490e16bd04915ac2e4ef25333df95181,23764c412faf3fc214a52935b1e3204eb2af7ed4930613e5e57ecf4466639aed,e9d3871fc22c8e64,1715,2286,JPEG,RGB,True,,
train/ADDE2.jpg,raspberry_pi_sbc,train,1194386,e4a75ef6f78d43a7373837ffe583041efccae6b926f18886c030122aa3e361c9,576ec947438bd8f3dec82f52308c2adbe9a2a8c9f805056cfe4c0338561016c7,e9d2871fc62c8e64,1691,2272,JPEG,RGB,True,,
train/ADDE3.jpg,raspberry_pi_sbc,train,1187027,f9f6ca2a4f4e41791ddb6310970eaa8defe09987a69bc48b4d7afa035a2e8950,4e20b42c7adeaeb741aaae200da724644b71bb49da3288317c8bac5050c0aa97,e9d0851fc62ece64,1681,2267,JPEG,RGB,True,,
train/ADDE4.jpg,raspberry_pi_sbc,train,1177021,6c8a26162bd834d037b711b6f03fed35b52584ba9f1272d69336692ffdf6c85e,90250b12cc3ca9cd66f6fe079f1c640d31168124f3c23a2836ca2011f2e9afc9,e9d2851fc62cce64,1682,2270,JPEG,RGB,True,,
train/ADEA1.jpg,raspberry_pi_sbc,train,1443563,854f00c09902dd32d0ea92b92b075b2e6ba6f869f42dc2be068a420b07a5dd46,77ce26b796d9017feb48c0a692132423b2128decd07aa32d82ffb41715bf3b84,bde19734c91ac81b,2068,2224,JPEG,RGB,True,,
train/ADEA2.jpg,raspberry_pi_sbc,train,1411245,192599a27ca92096b673c0cdfdd976422ebd34126f5551b9295f0a6549985a55,4534942e181d51bcf935101b383681b1db221011c1f6437a6ea048816adcfef1,bde19734c91ac83a,2043,2211,JPEG,RGB,True,,
train/ADEA3.jpg,raspberry_pi_sbc,train,1393572,b0b296b2052c947f539ca2c07f755750afcc3dc5dc1351e26ffdc6113458fa8d,32ae246e5994709ad0fb585d43b5ccf674aae4dfa6e03456ffdb037ad1addb46,bde19734c91ac81e,2023,2203,JPEG,RGB,True,,
train/ADEA4.jpg,raspberry_pi_sbc,train,1395889,01692a92ef73e6e23d9b483580b22bc13d86551a105df9696a716994a7e84f6b,d208adb60bd9dee4d70fdcbda75139f91955429520adb8ab9551bd2d00b63e4d,bdc19634c91ec83e,2006,2209,JPEG,RGB,True,,
train/ADEB1.jpg,raspberry_pi_sbc,train,1984871,9e95c00a55ea850f886b6b8e855d2081fdc1eac2d9ad5575b45453714f5ff653,c4db1fce74fb32ebffa66fd51c2d4bd658fa95183824c8b01393ff3fb668af07,bdc1973dc81aca1a,2207,2643,JPEG,RGB,True,,
train/ADEB2.jpg,raspberry_pi_sbc,train,1926916,ced0deee5f21dfb72f22d688cd28fe723498f8297e27747d50b6150db8356bfc,c08d6bb1a603451c2499cf2602e542bdca6589b0c7b43216ebea6de41840e83c,bdc1973dc81aca1a,2194,2642,JPEG,RGB,True,,
train/ADEB3.jpg,raspberry_pi_sbc,train,1890425,c1e4c2f357319bd089dc347d0a9a188cfed60aaf09f7a81edae5b91b047cdda9,13edfa5a50681a774e12b14d4a13002f9a179e78f4f2ec17751fa23f6bb58967,bdc1973dc81aca1a,2190,2637,JPEG,RGB,True,,
train/ADEB4.jpg,raspberry_pi_sbc,train,1866274,c0f817d4c6a5484888cf0a8a077634c7a9e4a2e67364df26e1b42de0e4b3550b,b1bbb1890b89dae9ef2c1df17879b2ec8b376a18caa7808448343f391cd9b284,bdc1973dc81aca1a,2166,2628,JPEG,RGB,True,,
train/ADEC1.jpg,raspberry_pi_sbc,train,1619935,c63482cce8e2d041acc9f29f37b95a090461bae1afae4d8497f9d1b92d712860,e9a025e4b4193785cf313f73f1913aace177289846d2d9de910e748659d805bf,e9c3963cd23ad838,1864,2428,JPEG,RGB,True,,
train/ADEC2.jpg,raspberry_pi_sbc,train,1572906,cbe55167af88d05edab6929dd31d3534d6ef722ceb463c0cbfa84267d1021e4d,eeab34242c85b3258a016786bf46598af85b7543f78182656030d970b0d66769,e9c3963cd23ad838,1859,2425,JPEG,RGB,True,,
train/ADEC3.jpg,raspberry_pi_sbc,train,1577779,2b80d03eb679680b69916a4916c5c80a2e47f4c45c7fdc556b85d9fc45736935,a6d388cc90c5d47738355e2e3b8a21176f3db9981123374f24c6c371979aca9d,e9c3963cd23ad838,1876,2429,JPEG,RGB,True,,
train/ADEC4.jpg,raspberry_pi_sbc,train,1669562,cdd1ae7b84b79f9c9917196abaff20e57359cd84743f926144b6ea977e55494c,a224eb46618d89f2f3112c7498339e8d291b0e3c8a71a4494e44c9119763f273,e9c3963cd23ad838,1874,2430,JPEG,RGB,True,,
train/ADED1.jpg,raspberry_pi_sbc,train,1351366,9ed247c78976a573f4608c6c79483001df55ee78d3d6bf8c7005f0f86204cd70,65fd7bd18b10c4d912a086a9d82a0cbdde43ae4903fa586e2a92ea92fab0c1f7,e9d0971dc23cca6c,1709,2465,JPEG,RGB,True,,
train/ADED2.jpg,raspberry_pi_sbc,train,1313110,4f9defd8f761f2048c8113eb0a53a26e6cbfeb4b179cf5405d3035e4f83bf018,5bae8efebc3346fe563210e8c0142b667e763892296f0ab2f52458321dc374b8,e9d0971dc23cca6c,1710,2465,JPEG,RGB,True,,
train/ADED3.jpg,raspberry_pi_sbc,train,1305858,a76483ff164d2bb96a43898aec8ccc079fbca73948c2a4d85ab0e28a03c503d6,839fa0077c08cc2085172f2b0e0c7703066872c7a71a8a79f41c5aa4f667503e,e9d0971dc23cca6c,1698,2460,JPEG,RGB,True,,
train/ADED4.jpg,raspberry_pi_sbc,train,1261306,59fab8407c285139a64877c7a115667c87eaaf0e4d5d478f5908dc7593bcbff5,7de38c9ddd83b7aa12807fe002ad7e27e4c2aa2ea502becf5ee19994ffb6a64b,e9d0971dc23cca6c,1699,2459,JPEG,RGB,True,,
train/ADEE1.jpg,raspberry_pi_sbc,train,1097365,f65d6a4b8f5e6f2d47e769de64cbc5b6ea7eb6ea1fa11bc33b4275e390444835,e34b4bd8030b4f5f1caba9d27e41d9a790c12712e5b3f30cc81a7374bfa4fd0d,e991971fc26c8e64,1531,2187,JPEG,RGB,True,,
train/ADEE2.jpg,raspberry_pi_sbc,train,1070603,8414d6d8bb0dbcfcc79df03920fc1ed15ee330d8fe5bd1bcd5f91572fee23d57,ef414691bc14edb656b32e9827aa8316b07b163dff2ebef7790a63231e6a51f0,e990971fc26e8e64,1512,2179,JPEG,RGB,True,,
train/ADEE3.jpg,raspberry_pi_sbc,train,1061087,c759a94535e3e18f809f8b0090fd9f37c3de5072bedbb1798360dd9faf8bd6ec,ed562134c9130540cdb8fdc7a5a426331171c20f4caff1db235471bf8beb07f7,e990971fc26e8e64,1519,2182,JPEG,RGB,True,,
train/ADEE4.jpg,raspberry_pi_sbc,train,1072675,1629cf0432ac2210642398cdc913b53b2516df42feaafa8fca4a8ade99fedd91,3a26b78064fbe211f3f444587279bfe74af9b5e480a63eec41a8f8c12dc027df,e990971fc26e8e64,1504,2175,JPEG,RGB,True,,
train/AEAA1.jpg,raspberry_pi_sbc,train,1191201,dd567a04868effdbc9c94ac229b520fcfb6e5ef1fe0b2e931b0ae50849ed01aa,649b02a277d3d5ccf2344e35a43a56fcfc41658242631e8809117509f2f07715,b8d9d335cd608cc6,1693,2174,JPEG,RGB,True,,
train/AEAA2.jpg,raspberry_pi_sbc,train,1159219,e593fa510d83b080f094c11cd0c7b6ba1bc6b031c2dcba3eab81d1e12f4a55d8,cc5302d96af65a3bf4de75219e57939885b110f2255ed804cf94d4ad80356317,b8d9d335cd608cc6,1687,2170,JPEG,RGB,True,,
train/AEAA3.jpg,raspberry_pi_sbc,train,1149650,5128ba92e92a8f42a008db5c10fefb8308ae7ef57be20c9df63cf1ce4a0e7f83,d40470e743a45e00555bb60ae604c8e97bc0173791ce0cced280020230c680ad,b8d9d335cd608cc6,1683,2165,JPEG,RGB,True,,
train/AEAA4.jpg,raspberry_pi_sbc,train,1160266,493e10d8ccb36338a47c5e6c005c999a96a259c79925645ba1743fbaa3a20aa2,9109d4438f901147519b575632e1b4047703df1296604cdcaf419a215394f3a5,b8d9d335cd608cc6,1677,2161,JPEG,RGB,True,,
train/AEAB1.jpg,raspberry_pi_sbc,train,1468037,a245a472ca06d63832be283a6778c2f441ce8af1fc2f6f576d88e59d3ad6248c,74095e67e8fd08ad32e8b5f3c65201e45736425e8cafa5620cc429955ed20b86,b2ebc336cd388cc2,1891,2428,JPEG,RGB,True,,
train/AEAB2.jpg,raspberry_pi_sbc,train,1440480,ffb4ebad67f384a37b5d55d0c317264c4c1eb202944bb9622a39840581fd6759,6cafd2a9597fb47ae98b95a6e9078a8bdf99065048b4407e001339bd8c42d4a1,b2cbd336cd388cc2,1879,2426,JPEG,RGB,True,,
train/AEAB3.jpg,raspberry_pi_sbc,train,1403121,ec6f70e56dfca35432885a14c34ffb20de4c445936bcd4e6eef506b0602b0791,d690a5da7a54ffcfd68d30b2a07fcfb71d34af7b3677373bb57cb71597323826,b2cbc337cd388cc2,1875,2430,JPEG,RGB,True,,
train/AEAB4.jpg,raspberry_pi_sbc,train,1415649,814056a9173ab9236f75e93810a9c97ca809aad8343f8f47882fcda36db2bda7,3323894a9632d037119df9aeda7810f33145328a062736eca0b0c9e64fc3f618,b2ebc336cd388cc2,1885,2431,JPEG,RGB,True,,
train/AEAC1.jpg,raspberry_pi_sbc,train,2164219,a12476550d66d2bf37f092db30f924a588170c46ad63f926d17f6be06660a111,478f28817701541dd4119fa411da4d288e1ef89e4620ff7b3541fd729fa0fe76,eec3929e98398939,2283,2705,JPEG,RGB,True,,
train/AEAC2.jpg,raspberry_pi_sbc,train,2180475,491e88a2e03136128f1990d73fc4ad4a89a7925ebad5b9ef26789ed0bcae01a6,3e02b84f2a6d172f7dce5739cc50975367908230e91015344837083e5dbf76d4,ee43d29e98398939,2277,2701,JPEG,RGB,True,,
train/AEAC3.jpg,raspberry_pi_sbc,train,2133498,2519037f15d4db66bbfded9dc223e471f5d7031b861ee114ea36bfed44045847,0ef295a0deed521e5e78e34eea5186afceae9803608572b12861c9edeb1b337c,ee43929e99398939,2305,2703,JPEG,RGB,True,,
train/AEAC4.jpg,raspberry_pi_sbc,train,2181876,d0021f9b27f4dff0cd69dbe371a648cdcbdaccd97321ba45a56c517540efaab4,014a75113da4d24c70d3d3a8fc164b11cd41962910908f460848bec0daa4c2fd,ee43d29e98398939,2272,2707,JPEG,RGB,True,,
train/AEAD1.jpg,raspberry_pi_sbc,train,2694928,69cbd0f6e365f265969e9ac2d0a46aa84232316579d7432c0c02bdc651b191e0,5f78b4a9a625b11ec30bbb7ec106b1b5711d7f0b9d248ad7ea114c7be9fd4764,b6c4921ec979cb31,2512,2778,JPEG,RGB,True,,
train/AEAD2.jpg,raspberry_pi_sbc,train,2724536,c3019f1a23ea8b7081edbb2e3ef2ec8c38a528f5556df18d246e44c564ff6d6a,4e88d21de4a9ae70d34f02a780a3f080151197beac678a90c55044983530a6cd,b6c4921ec979cb31,2514,2777,JPEG,RGB,True,,
train/AEAD3.jpg,raspberry_pi_sbc,train,2587609,0f53b7c34527264ed2f12f2ff939fcd1ffb6e4b12ad2294d349ea1a81fe19736,830315a8940385cc3d6d40157f4b0dc11368d5d3e6c54c3daaa3e44420cf55ea,b6c4d21ec939cb31,2516,2777,JPEG,RGB,True,,
train/AEAD4.jpg,raspberry_pi_sbc,train,2614975,80748dc62f27c5b5a63d78d7817381644bd3d96ff75efbf9f5123d1b1b37b4fc,0eaa58088e15f3e873d5291c99baef023dcd1bcaf9e70375dba339a9feb31c50,b6c4921ec979cb31,2504,2774,JPEG,RGB,True,,
train/AEAE1.jpg,raspberry_pi_sbc,train,1273964,7d6607c6c755f8cb557202d9a2fb637332157d1400291d8145078289f0011ac7,88c5b1829e202b30117f37de3dbf3419c5512a9c9d37174a3e0f6113600174da,fec0921ec131cb79,2178,1986,JPEG,RGB,True,,
train/AEAE2.jpg,raspberry_pi_sbc,train,1208057,76a96e80167eef098d1db3002f6429b0eed80b474d50afe6e4e70d55633e36e5,81246c0303e3284895025c8e2074a8ed39bdb15f1935226bb1e78a44b5946cd4,fec0921ec131cb79,2174,1984,JPEG,RGB,True,,
train/AEAE3.jpg,raspberry_pi_sbc,train,1253167,b3fa78081d51c71ed51d932ae9eae33c227a91600716e5944f290059867fcce0,220529ae130268396f4c935757a17e0c2726101def71152f21aa3a5162e0189c,fec0921ec131cb79,2177,1988,JPEG,RGB,True,,
train/AEAE4.jpg,raspberry_pi_sbc,train,1283526,7a6e46b369c897a332e522cd92c1e5bfb6c85e4c25802644fb2ce1b6acbe4042,4183498ee8bcf5f6af6ae383d2d07bba640e194aa7e072f5cd56fe1837bb3a3a,fec0921ec131cb79,2174,1989,JPEG,RGB,True,,
train/AEBA1.jpg,raspberry_pi_sbc,train,1766250,442a1f477328dd677c13d5658bf1f379b6b4ffd79e69ac8b640c75c67958e98f,02b57c63f82979e720fe68d15226a1225a1792e03b58c7798bbf57fc3432a666,b3c9d337cd18ccc0,2132,2388,JPEG,RGB,True,,
train/AEBA2.jpg,raspberry_pi_sbc,train,1749073,d12a88c2b45cf15105ce2bafacd613f903959c35a76cc78b6dbdf2a214e6f7f0,6ec5b2f6c4c8c0925e3da65195d86c2c4504c9309df96168a10fb0838b7e6c11,b3c9d337cd388cc0,2117,2392,JPEG,RGB,True,,
train/AEBA3.jpg,raspberry_pi_sbc,train,1764202,0f70005a21a29e5bfbd977579545f90754a01d3ace9f70fbddf0df0552fa5fbc,a5a9168763621e4d7ac292a0057ff872a8c7181485c3fc366ef5618e12d157a5,b3c9d337cd388cc0,2107,2387,JPEG,RGB,True,,
train/AEBA4.jpg,raspberry_pi_sbc,train,1768260,53bc5f443aad7eeedbcec74051264cd4372b8f7599aa16f68827ea7a88d38b0d,087ab66f4083973b690e1af934c8d20ac92731980718626f4af25ddf58de6afb,b3c9d337cd388cc0,2114,2391,JPEG,RGB,True,,
train/AEBB1.jpg,raspberry_pi_sbc,train,1909451,df8177f361a7b1e257c830534b47873456fa7cd5f950c43fed27eb76472b0b93,868d586be9b59d614e3be1adb17588d2a25b55a10688fcc23a4deaded83be1e4,b2c2d337cd38ccd0,2162,2565,JPEG,RGB,True,,
train/AEBB2.jpg,raspberry_pi_sbc,train,1809213,69174ece73da37666d067da92ba7a218d07a66a8eb5d735dc5b19d53807edc40,da8b0813a28129890e9fd7d4b718b89d96b68bdbbb682d99467c197a520acdce,b2c3d337cd388cd0,2149,2564,JPEG,RGB,True,,
train/AEBB3.jpg,raspberry_pi_sbc,train,1823740,d8c8e708a7259cc5e018eebc2458fd48312777adab15689f692061adb6794188,40980649543467e913219a4f808cfe04b952ae6be0e949a1a27591d8e0d6075b,b2c3d337cd388cd0,2142,2567,JPEG,RGB,True,,
train/AEBB4.jpg,raspberry_pi_sbc,train,1785266,2478488c41e0362b025aab7ae78d78ca853fda89b573972b6ecc76a1fdd1e3be,2ac965a105372c680d0a84d4bb91bc878fa7a7f19550e3764bb8dceeab9f5dbd,b2c3d337cd388cd0,2147,2565,JPEG,RGB,True,,
train/AEBC1.jpg,raspberry_pi_sbc,train,2655453,7cd6ecd7390c5029794125253720df9ac1c5386723fe0745798840c932b652d0,56f7295ae6ff4cf2b95fae241c7f277293578254def3ea9d0eb2652d1343eb8c,b6c2d216c939c979,2418,2775,JPEG,RGB,True,,
train/AEBC2.jpg,raspberry_pi_sbc,train,2502547,fe0932dff548405a8d47f349720fc4a4d61d406cbcee079c4621017a9df8a067,812c2abb239c418a89c35d52c9caaa1254fbaa593d5cab15e146b94d0f8d739c,b6c2d216c939c979,2407,2779,JPEG,RGB,True,,
train/AEBC3.jpg,raspberry_pi_sbc,train,2541178,f7a054e6fe7438270f04ba89578fb705e34d6c6b51f531b40bbdb5e170826c1d,a744a3a0fa82dfac0caacb3665a01c366b2a2be7ac49cc0710475ec790bc7653,b6c2d216c939c979,2407,2780,JPEG,RGB,True,,
train/AEBC4.jpg,raspberry_pi_sbc,train,2606742,c4ef65812ec7c08a6d2340339f94f384ec649ef49307a289f584d7f1aa9a98ac,ed3e359d6b032707c1e8d44083d62b1c1fff1428bce9bc2fbd2f28b1299beb2f,b6c2d216c939c979,2409,2784,JPEG,RGB,True,,
train/AEBD1.jpg,raspberry_pi_sbc,train,3089568,83b2e66b6e4e9fe7826009ab8f1c6d46e475a731ee9cf00640ff86db5fa91c3d,46c716fdf8d54cd8bf6e6a76d0047af22b15b24ca694fedd9e2f43c33f285023,eec2969fd8388938,2658,3037,JPEG,RGB,True,,
train/AEBD2.jpg,raspberry_pi_sbc,train,2956065,9ac8029f0e88408f050eebd6aaff26ba4d3d89054c7d3e87ffd36e0ddfa75ec3,2cddd3d4d546da0255c0e003885f0c65fa1ded9cfbd8b452320e439fa4dc18c7,eec2969dd039c938,2640,2980,JPEG,RGB,True,,
train/AEBD3.jpg,raspberry_pi_sbc,train,3043789,498f087a6d8981c2d5d67b6432c0565f027a0160bc12a785af5ef39dd9b9c01f,c9bffa4e7012e79f7012ca05fa1f6de2d49a56af952d41700e9dc4324bc45da2,eec2969f98398938,2647,3016,JPEG,RGB,True,,
train/AEBD4.jpg,raspberry_pi_sbc,train,3001758,76b0fa97e4a01542fa307ce6f75404140dc94a78bedc98b4634088c4df65fbd0,73d8d8286f41f118c3288ad414ec9b91a55061b53088bba489c39c9dc7f3ea32,eec2969fd8318938,2657,3038,JPEG,RGB,True,,
train/AEBE1.jpg,raspberry_pi_sbc,train,1937728,119a59685373a00519c3f7a875ccf4b7119f4d4172d2687dda900f2be63a0044,c5cf62c72e93741647ab5a7a81e2e6f7ea84b9ff516a099a8cd1eda29f585b16,eec2961cd831cb71,2463,2508,JPEG,RGB,True,,
train/AEBE2.jpg,raspberry_pi_sbc,train,1904349,5e176b1c76ac2dc8104faee18522e5d014c052a5aa5b31fa0dc40e73c8a2d0ec,b7b491c37d3debed7f64d59a5cdf571ac54af259b34106d7ac2b0916fd2d0bd3,eec2961cd931c971,2448,2509,JPEG,RGB,True,,
train/AEBE3.jpg,raspberry_pi_sbc,train,1895691,f2e930c7f5d6081914a557e21432a887fbcf954a19e7ed7ae2c48aa9e6c0de14,6d3426914368434ae38841b6a0bf82303b719d087be3b0d5cfc4f491642a2ebf,eec3961cd831c971,2438,2499,JPEG,RGB,True,,
